12;Общежитие №4;РФ, 450076, Республика Башкортостан,  г.Уфа, ул.Свердлова, д.53/1 (Литер А);02:55:010145:104;1975;1975;0;0;0;1975-08;1975-08;1;0;0;0;Коридорная;Смешанное;Общедомовые;1;0;0;0;0;0;0;0;28,6;91,2;16,8;158,4;0;0;58;12
12;Общежитие №5;РФ, 450076, Республика Башкортостан,  г.Уфа, ул.Свердлова, д.53/1 (Литер Б);02:55:010145:105;1980;1980;0;0;0;1980-08;1980-08;1;0;0;0;Коридорная;Смешанное;Общедомовые;1;0;0;0;0;0;0;0;603,7;109,8;50,9;66,8;0;0;58;12
12;Общежитие №6;РФ, 450076, Республика Башкортостан,  г.Уфа, ул.Аксакова, д.57  (Литер А);02:55:010145:920;1980;1980;0;0;0;1980-08;1980-08;1;0;0;0;Коридорная;Смешанное;Общедомовые;1;0;0;0;0;0;0;0;0;75,3;34;149,8;1;0;58;12
12;Общежитие №6 (вставка-пристрой);РФ, 450076, Республика Башкортостан,  г.Уфа, ул.Аксакова, д.57 (Литер  Б);02 550 101 451 351;1980;1980;0;0;0;1980-08;1980-08;1;0;0;0;Квартирная;Смешанное;Общедомовые;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6
12;Общежитие № 7;РФ, 450006, Республика Башкортостан, г.Уфа, ул.Миасская, д.22;02:55:000000:0:1074;1975;1975;0;0;0;1975-08;1975-08;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;0;0;0;0;0;61,5;0;76,2;113;0;0;46;12
13;Помещение;Российская Федерация, 450076, Республика Башкортостан, Городской округ город Уфа, г. Уфа, ул. Заки Валиди, д. 33, помещ. 1;02:55:010148:133;1961;1961;0;0;0;0001-01;0001-01;1;0;87,5;0;Коридорная;Трёхместное и более;Общедомовые;0;0;0;1;0;0;0;0;59,3;0;0;0;0;1;50;1
13;Общежитие;Российская Федерация, 450076, Республика Башкортостан, Городской округ город Уфа, г. Уфа, ул. Свердлова, д. 60/1;02:55:010146:268;1968;1968;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Трёхместное и более;Общедомовые;0;0;0;1;0;0;0;81,3;0;0;0;73,9;0;0;60;1
13;Общежитие;Российская Федерация, 450076, Республика Башкортостан, Городской округ город Уфа, г. Уфа, ул. Заки Валиди, д. 32/6;02:55:010168:285;1966;1966;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Трёхместное и более;Общедомовые;0;0;0;1;0;0;0;71,8;0;0;56,3;0;0;0;60;1
13;Общежитие;Российская Федерация, 450076, Республика Башкортостан, Городской округ город Уфа, г. Уфа, ул. Аксакова, д. 53;02:55:010146:272;1973;1973;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Трёхместное и более;Общедомовые;0;0;0;1;0;0;0;54,1;0;73,3;75,3;0;0;0;50;1
13;Общежитие;Российская Федерация, 450076, Республика Башкортостан, Городской округ город Уфа, г. Уфа, ул. Заки Валиди, д. 32а;02:55:010168:289;1959;1959;0;0;0;0001-01;0001-01;1;0;0;0;Коридорная;Смешанное;Общедомовые;0;0;0;1;0;0;0;34,5;0;0;119,8;0;0;0;60;1
