2051;9;"Федеральное государственное бюджетное образовательное учреждение высшего образования &#34;Армавирский государственный педагогический университет&#34;";Общежитие;Чернышевского ул., д. 3, Армавир г., Краснодарский край, Российская Федерация,  352903;23:38:0106038:388;1975;1975;41;23-23-37/042/2005-843;АА 799884;0;0;0;1975-12;1975-12;1;0;0;0;0;0;0;358;0;0;0;0;0;2199,9;6,14;Новые;Новые;Новые;0;0;0;0;0;0;11,38;0;0;0;0;0;0;0;0;60;985;0;5;34;492;0;5;34;985;0;5;34;0;0;0;0;0;0;0;0;1;0;0;1875,6;6;0
1546;10;Федеральное государственное бюджетное образовательное учреждение высшего образования «Астраханский государственный университет»;Общежитие № 5;Россия, 414004, Южный ФО, Астраханская область, р-н Кировский , Город, Астрахань, ул С.Перовской, д. 96;30:12:010284:853;1972;1,972;41;30-30-01/055/2008-730 от 17.10.2008;0;0;0;0;0001-02;0001-02;1;0;0;0;0;0;0;269;40;40;40;1;0;1622,41;7,08;Новые;Новые;Новые;0;0;0;1;0;1;14,02;93,95;0;0;0;0;0;1;1;10;1005;0;63;898;1005;0;63;898;1005;0;63;898;1005;0;63;898;1561,69;506,78;348,14;0;1;0;283,39;1866,5;0;0
1547;10;Федеральное государственное бюджетное образовательное учреждение высшего образования «Астраханский государственный университет»;Общежитие №3;Россия, 414056, Южный ФО, Астраханская область, р-н Ленинский , Город, Астрахань, ул.Татищева, д. 20 , литера А;30:12:020309:7706;1968;0;41;30-01/01-64/2004-0640 от 15.04. 2005;0;0;0;0;0001-02;0001-02;1;0;0;0;0;0;0;265;0;5;0;1;0;1619,46;6,23;Новые;Новые;Новые;0;0;0;1;0;1;26,69;89,9;0;37;0;0;0;1;1;10;893;0;63;1006;893;0;63;1006;893;0;63;1006;893;0;63;1006;1561,69;506,78;348,14;0;1;0;31,14;5421,1;0;0
1550;10;Федеральное государственное бюджетное образовательное учреждение высшего образования «Астраханский государственный университет»;Общежитие  № 1;Россия, 414056, Южный ФО, Астраханская область, Ленинский р-н, Город, Астрахань, ул.Татищева, д. 20;30:12:020309:724;1987;0;41;30-01/01-64/2004-0641 от 15.04.2005;0;0;0;0;0001-02;0001-02;1;0;0;0;0;0;0;282;0;8;0;0;0;1896,23;7;Новые;Новые;Новые;0;0;0;1;0;1;14,89;150;59,7;0;0;0;0;1;1;10;1101;0;63;981;1101;0;63;981;1101;0;63;981;1101;0;63;981;1561,69;506,78;348,14;0;1;0;76,97;2220,1;0;0
2126;10;Федеральное государственное бюджетное образовательное учреждение высшего образования «Астраханский государственный университет»;Общежитие №7;Россия, 414016, Южный ФО, Астраханская область, Трусовский р-н, Город, Астрахань, ул. Водников, д. 20;30:12:041398:1019;1978;0;41;30-30-01/164/2012-785 от 15.11.2012;0;0;0;0;0001-02;0001-02;1;0;0;0;0;0;0;149;0;5;0;0;0;892,22;6,2;Новые;Новые;Новые;0;0;0;1;0;1;13,86;71,1;0;0;0;0;0;1;1;10;1014;0;63;773;1014;0;63;773;1014;0;63;773;1014;0;63;773;1561,69;506,78;348,14;0;1;0;30,98;1141,8;0;0
3064;10;Федеральное государственное бюджетное образовательное учреждение высшего образования «Астраханский государственный университет»;Общежитие №2;Россия, 414000, Южный ФО, Астраханская область, Кировский р-н, Город, Астрахань, ул.Бабушкина, д. 61;30:12:010332:72;1938;0;41;30-30-01/084/2005-699 от 28.12.2005;0;0;0;0;0001-02;0001-02;1;0;0;0;0;0;0;137;0;0;0;1;0;783,45;7,76;Новые;Новые;Новые;1;0;1;1;0;1;15,24;35,6;0;0;0;0;0;1;1;10;1077;0;63;828;1077;0;63;828;1077;0;63;828;1077;0;63;828;1561,69;506,78;348,14;0;1;0;279,25;1024,8;0;0
3070;10;Федеральное государственное бюджетное образовательное учреждение высшего образования «Астраханский государственный университет»;Общежитие № 4;Россия, 414016, Южный ФО, Астраханская область, Трусовский р-н, Город, Астрахань, ул.Капитанская, д. 26;30:12:041463:57;1952;0;41;30-30-01/029/2009-564 от 15.10.2009;0;0;0;0;0001-02;0001-02;1;0;0;0;0;0;0;87;0;3;0;0;0;516,36;6,15;Новые;Новые;Новые;0;0;0;1;0;1;10,53;30,6;0;0;0;0;0;1;1;10;1014;0;63;773;1014;0;63;773;1014;0;63;773;1014;0;63;773;1561,69;506,78;348,14;0;1;0;18,44;380,9;0;0
3075;10;Федеральное государственное бюджетное образовательное учреждение высшего образования «Астраханский государственный университет»;Общежитие №6;Россия, 414004, Южный ФО, Астраханская область, Кировский р-н, Город, Астрахань, ул.С Перовской, д. 96;30:12:010284:909;1981;0;41;30-30-01/055/2008-728 от 17.10.2008;0;0;0;0;0001-02;0001-02;1;0;0;0;0;0;0;432;72;72;72;0;0;2270,41;6,92;Новые;Новые;Новые;0;0;0;1;0;1;12,69;0;0;0;0;0;0;1;1;10;1005;0;63;634;1005;0;63;634;1005;0;63;634;1005;0;63;634;1561,69;506,78;348,14;0;1;0;719,89;2493,3;0;0
2393;11;Федеральное государственное бюджетное образовательное учреждение высшего образования «Байкальский государственный университет»;Общежитие;мкр. Юбилейный, д. 17-а, г. Иркутск, Иркутская область, Российская Федерация, 664049;38:36:000027:2112;1988;1988;41;38-38-01/084/2008-004;38-38-01/084/2008-004;0;0;0;0001-01;0001-01;1;8;0;0;0;0;0;227;0;54;0;0;0;1363,6;6;Новые;Новые;Новые;0;0;0;0;0;0;13,2;0;96,1;0;0;0;0;0;0;60;633,5;0;20;0;633,5;0;20;0;633,5;0;20;0;0;0;0;0;818,37;0;27,48;129,92;1;0;0;1440,7;24;0
2399;11;Федеральное государственное бюджетное образовательное учреждение высшего образования «Байкальский государственный университет»;Общежитие;ул. Байкальская, д. 128, г. Иркутск, Иркутская область, Российская Федерация, 664046;38:36:000023:6594;1966;1966;41;38-38-01/005/2009-404;38-38-01/005/2009-404;0;0;0;0;0;1;0;0;0;0;0;0;344;0;21;0;4;0;2386,1;6,9;Новые;Новые;Новые;0;0;0;0;0;0;10,5;0;21,5;0;0;0;0;0;0;60;622;0;16;0;622;0;16;0;622;0;16;0;0;0;0;0;818,37;0;29,34;129,29;1;0;0;1250,5;12;0
